h1,h2,h3,h4,h5,h6,h7,label
0.4200000868787005,0.057939649416157285,0.058445016585634044,0.004614162724218522,6.135278642400628e-05,0.0007995048317236087,4.4467366160623855e-05,0
0.4984385056834315,0.12113451236825488,0.8161870561846812,0.9750066715376282,0.8694267634248248,0.32225380732143805,-0.024561291083363107,0
0.2303271362450786,0.01989553245600091,0.0019510857814950444,0.00021094218625318032,6.988275347412502e-08,7.562504511245478e-06,-1.1588660082488112e-07,0
0.6545748402690358,0.3941035320415664,0.031041791237795636,0.02364658283066154,0.0006405411485233163,0.014801275385120728,-1.2213790520999243e-05,0
1.234702689764045,0.3924171299083457,0.6764657780501246,5.587595916674032,-10.724532636405488,1.4492569921763057,-1.7305899739419202,0
0.2702448267872915,0.040318808781941315,4.530916260499376e-05,3.064486452103912e-06,-1.9493055263150133e-11,-5.820956700091594e-07,3.0396799742030214e-11,0
0.4991553066119713,0.165207587087113,0.04226666711144633,0.005593236382525083,-3.006173789563355e-05,-0.0011789135041545603,-8.05737688288594e-05,0
0.284930320308158,0.04727656431810891,0.0024382906608360266,0.0015981823438760143,3.1414190899636683e-06,0.00034710875813968823,-2.910768648764847e-07,0
64.7678481423271,4157.577935631925,2411.4083822485923,652.8868984581399,614347.8608024637,10216.696745705027,541915.740979868,0
0.19363280973810654,0.008854115107345184,0.0009786675738094684,2.555863754916431e-05,-3.755889667920329e-09,-2.347671478252686e-06,-1.4943732825134146e-09,0
0.6186388133813061,0.350815741445704,0.0010310585698994706,0.0006616680080762647,5.431372210739309e-07,0.0003626599540250269,6.066557012418593e-08,0
0.6982003743278344,0.435396072983635,0.07217439922216605,0.05720053776311466,0.0036751348086989134,0.03726579646137282,-3.3906457737091906e-05,0
0.5268933223605163,0.2416878815391705,0.004721404297853669,0.002224064657503455,7.184185555459071e-06,0.0010885320158272266,5.734544000567036e-07,0
0.19790995655374882,0.0009534211538147466,0.0024632576935738532,0.00021989380011185023,1.587702698553899e-07,6.776803906969056e-06,3.13496998286251e-08,0
0.3332760776196774,0.0853479625167983,3.74335995737627e-05,2.2226667807143613e-05,6.403802844599836e-10,6.464682707384727e-06,3.088106020614404e-11,0
0.2608030067188809,0.03462934418288116,0.004794869722563737,0.0011593071640531867,2.572249752603792e-06,0.00017130370663853554,-9.243493412465849e-07,0
0.189482334056067,0.007253183802914075,0.0009462036408322695,4.244869596746531e-05,3.214088264853491e-09,1.4138129703758926e-07,-7.87672646251411e-09,0
0.31732579985642695,0.06773646871305106,0.0010011983548393315,0.0003782606491708197,1.9798364124026058e-07,6.159870890204221e-05,1.2243076393582422e-07,0
0.23454914956432227,0.02311349188104948,0.0011353674724144632,0.00035369056600643176,2.1921511308295066e-07,4.746903801352456e-05,4.668820490994922e-08,0
0.2684638575617275,0.0449438620857153,3.910303153198389e-05,1.2135510312198462e-05,2.4347369561267997e-10,2.012287576428952e-06,1.0298375800924813e-10,0
0.21817012438149286,0.02094403643891315,0.0004003744739279573,7.955617173617927e-05,1.3793223112602224e-08,1.0253876859853263e-05,3.3683568381633883e-09,0
0.28694572498564475,0.051863868972089174,0.00115117697173073,0.00032216106603830575,1.9601574052986753e-07,7.287673092665218e-05,-8.307349440178179e-09,0
0.24328156059520628,0.02905588213190526,0.001180312881679042,0.00031716256421792386,1.6257771865151196e-07,3.206860837832325e-05,1.059492413004205e-07,0
0.3693214304634181,0.10778888070161599,0.0006889803067466384,0.00033864096388193995,1.6021559141530198e-07,8.43132581242302e-05,-3.2972968049325624e-08,0
0.24692630880611194,0.0262813575387385,0.0012002999542260772,0.00021768955665606995,9.16871089617475e-08,2.2987046666146847e-05,-6.305402250061114e-08,0
0.2820916688713815,0.04020468365065866,0.004341853226861362,0.001301423187751769,2.7730428113472915e-06,0.00022352005251811253,-1.3713673201309872e-06,0
0.25175669869983625,0.03320902703298276,0.0020160413518384352,0.0003740963050057571,2.8393105464689027e-07,4.900535174442544e-05,1.5789578606837702e-07,0
0.6434573667298652,0.37863252149145143,0.015022276068968016,0.008740415849632909,9.911096772160624e-05,0.004831318400294475,1.4412987415592992e-05,0
732.3565369662217,426065.872743193,447413792.91351545,375434910.55158967,1.5348058922684547e+17,240808406766.51306,1.0953595150189952e+16,0
0.4466486184739572,0.15221304285978524,0.04070009851751666,0.030361531213520504,0.0010670593984216867,0.011641094184354325,2.2279083884640873e-05,0
0.5276795776878964,0.232909909283255,0.035047374609994644,0.032193889825296265,0.0010810674763456697,0.014731275423532803,2.6971732252086586e-05,0
0.22567902229439146,0.009912178098702842,0.000356110397748771,0.0001900536787631635,4.4727105094705084e-08,1.1167263076690103e-05,2.1074109440340817e-08,0
0.6098063193618842,0.34201907270747345,0.0026090009857450583,0.0008575586030177064,1.1032416657752072e-06,0.0002542970161191562,-6.543972467253707e-07,0
0.35168218976626103,0.07919640889887503,0.009998003106957237,0.005592522271724371,4.1541601207108905e-05,0.0015310906595537494,4.804209481806959e-06,0
0.786916166884885,0.590421848229047,0.001715508001547841,0.0003317790457345865,1.0207427819170213e-07,-9.780092445621753e-06,-2.2854652790617548e-07,0
0.3765970940690895,0.027161495526839906,0.021199566185699632,0.0021069120721441434,1.4067990384381587e-05,0.00034642952984710666,6.048533693234705e-07,0
808.5284148459718,580805.8735008171,50128824.43675771,8874460.425184552,21211201966547.477,1092063082.959351,185973100325165.3,0
0.19610917281313628,0.003334149776016147,0.0012072617823144069,8.924244168350189e-05,-8.244067102579302e-09,-3.279065282788597e-06,-2.8108569136144382e-08,0
0.21937614771495278,0.014738438360277608,0.002439770960049121,0.00018898645725464797,5.3679474057701584e-08,1.1825683897792616e-05,1.165612438784916e-07,0
704.4522660254371,402867.3962701322,167242555.51365235,157635696.0817524,2.5536292239826976e+16,93331077398.01831,-1732673176315842.0,0
0.5296754143298459,0.20827727390910047,0.01346420668857539,0.016226600747255873,0.00023984555346057281,0.007344364594100981,-1.0209092564221218e-07,0
1532.0294433487911,2061289.3927224267,418138926.2655117,118829386.72475961,2.0735941354723416e+16,37431525088.83032,-1.6481047137040344e+16,0
0.6699570692275122,0.36573207265752494,0.06810368141018232,0.06329096053950033,0.004140495451033137,0.03559271891341569,-0.0003499328131496,0
0.18632954664933027,0.0007460829373602655,0.0028207532946854306,7.929286183211463e-06,-6.141061505600483e-11,6.043328833872383e-08,1.1842695764814172e-09,0
0.21746171127995506,0.009503800591785431,0.00283031608720425,0.00039727631615248246,3.455186609431087e-07,1.4606649139180458e-05,2.4100198720118293e-07,0
0.24564055233688886,0.03336795305022861,0.0011213959397328164,0.00047728314068048533,3.479298545490483e-07,8.506554667264366e-05,2.9466442999365837e-08,0
0.23301349286474649,0.021279006474362216,0.003734349689275993,0.0003610191701434698,-2.321752039822811e-08,-1.6800209971405526e-05,4.1853877669064403e-07,0
30.44888484300642,826.373185154545,5303.646841191108,4322.200429704766,20685706.078073177,78726.19219440936,586181.6330193169,0
145.62658185098877,14809.757023352908,108360.49310525728,16105.619577963429,512211119.1165781,953392.3637029196,436270847.0429028,0
0.2834359140480001,0.05372775350310921,0.0001245370670020958,2.2245077428604216e-05,6.095338111618199e-10,1.5318901649296093e-07,9.996757260788758e-10,0
0.21112788984408895,0.01696090490040544,0.00031259917187583696,4.7689412451684945e-05,5.622815512050745e-09,6.103858471412419e-06,-1.512667924194767e-09,0
0.5593488574769017,0.2837868458690883,0.00025972894346354587,0.00022929483694013498,5.586876534151245e-08,0.0001185949346237797,3.1346504415274966e-09,0
0.3708237941886405,0.09813475955651874,0.008605181781237854,0.0008531048197916544,-2.213554642974383e-06,-0.00025984117555429134,6.655487639398075e-07,0
0.17014527618293557,0.0007970111999811856,0.00019513705672778418,9.177139198865439e-06,-7.109354007963711e-11,5.540239372538213e-08,-3.817940163408616e-10,0
103.81599788221702,8995.457172251668,2691933.5975363897,2444568.774953006,6270304236033.976,220975930.46337748,92202892567.82373,0
0.8430324909589676,0.6617461880861831,0.00891134325749464,0.005932950951202855,4.309473455190968e-05,0.004550910383280549,1.9704656377307436e-06,0
0.5264535348338468,0.24989378766174608,0.0006636216850000795,8.123630624690589e-05,-9.721608943775207e-09,-2.830950126866412e-05,1.616359343617615e-08,0
0.26601263604727443,0.0328621291337023,0.0027920306128467937,0.0002604542153354318,-2.1816208970278493e-07,-4.7081472156137584e-05,4.166137021958052e-08,0
0.16954722763780433,0.0010721423793015373,0.0003518042303888347,2.0557183938646468e-06,2.264216343318186e-11,2.225754185358905e-08,-5.043415384356003e-11,0
1466.3827319267045,427833.3377711927,8424732952.556092,6062771730.229777,3.84357883051472e+19,3765600921272.2173,2.0003656962218746e+19,0
1151.5080207702188,790315.8673682966,412182956.78339833,216708311.1505665,6.027916956094672e+16,190697443162.06616,-2.369123441785027e+16,0
1.412433672528715,1.879988291904633,0.1808306063066647,0.06326287338824324,0.005953028823056893,0.04221864711002976,0.0032165150843293513,0
0.26036888484278387,0.009035787254200083,0.0034057438505026203,0.00029720747529279906,1.451864225647188e-07,2.8103077647636925e-05,2.6140380037099415e-07,0
0.25565701971782895,0.01768047211818874,0.006756613318264285,0.002162495502247698,8.019678725653431e-06,0.0002635410599282672,2.003028449344283e-06,0
0.22443553651086917,0.018134849887758653,0.0023169995861978274,0.00029764152986172466,1.4610202573967926e-07,1.8524671332455027e-05,-1.9937231670320869e-07,0
956.1889803334825,36203.16497239904,218264226.24666545,29349656.426544398,1085020199526756.8,928860754.6317319,2083472419588466.5,0
0.163851024912586,0.0014136189352436325,1.4271519804515704e-05,1.4564989343891905e-07,-2.0762123983246736e-13,-5.4601301273204975e-09,-3.1457548660315243e-14,0
0.434870165451318,0.15743727518856176,0.005192548928642992,0.002059227634637572,6.273541779172256e-06,0.0005714007976084085,2.4462098326852315e-06,0
304.7073510097192,68317.17762123515,27765072.80675257,4651193.118264134,-14191697410126.236,-688604466.370036,50915360905735.47,0
0.23852086869334369,0.010892073466501775,0.0006263054301191093,0.0008901621688489855,-4.875728413426472e-07,9.253041984086692e-05,4.5170790931906e-07,0
198.75338150274075,38330.5489343181,319287.16093836527,238874.15139835904,65866798237.77769,38907888.71534066,-3683109117.19331,0
0.30745922576762486,0.05248862695379358,0.008479534902962351,0.002912026385940513,1.4164275633699327e-05,0.0005706055732882966,2.960450330654962e-06,0
300.53706163548827,81794.79430829785,17389815.099583495,20327832.18003402,381943388061033.25,5700049986.814788,-13843703404703.031,0
0.6024337772379988,0.31865734037779525,0.019128390465308807,0.003267700610701831,4.514609161158982e-06,-0.00035350104235155145,-2.543712855147851e-05,0
1.0770939495838352,1.1119447718384,0.022189097130153965,0.0064206458855078155,6.0337778177654546e-05,0.0026805643192724564,4.725003691777437e-05,0
0.27482575702523115,0.039790225912999445,0.0024160937805538154,0.00038035733114126133,-5.20656878840511e-08,-3.263567473810022e-05,-3.6088698392103955e-07,0
749.6863359126013,11553.09390176838,121702482.36320685,15822163.19238958,-37552617975894.94,-340477530.19593287,693285850854984.6,0
0.4895985940052473,0.19606114491910373,0.01775629964690191,0.00930241857704315,0.00011603643882814369,0.0031223006871097313,2.8794003036977546e-05,0
0.30328875708793557,0.06329227819902143,0.0022016686528581026,0.0011773377267229445,1.8955018140943575e-06,0.0002959136916847206,-7.463232783964422e-09,0
0.15950589376352978,1.6470906596052336e-05,3.030421350004062e-06,1.4792445624846132e-09,4.2478781255377307e-17,2.5180772459018723e-12,-8.946794454368612e-17,0
0.3482984596629434,0.09439050099133393,0.0006535705087059994,6.91993434701306e-05,-1.0034536573741396e-08,-1.7876423471638286e-05,-1.0764669623766333e-08,0
0.2470104057153122,0.034059261835917384,0.001036909964604139,0.0004897343084677051,3.4862478334102403e-07,8.965982601577956e-05,1.5932579688179934e-08,0
735.6458449648734,378903.641244155,99813497.7967348,29011883.136705473,833424661062957.6,732197141.7686143,1320131994283232.8,0
0.18520199062476492,0.007267551211831114,0.0006194414775742527,9.406012392629032e-05,2.2692718815146342e-08,8.000644513612571e-06,7.25650569059796e-10,0
0.17823847259756323,0.003537486104380435,0.0010108136209175378,4.3237798572109596e-05,5.749125077353528e-09,1.5145720497582275e-06,6.975316421416971e-09,0
0.8961215137657952,0.7738661493462596,0.00020574663568590393,8.992557774292367e-05,1.1634349290801713e-08,5.384313231865197e-05,-3.776166952992242e-09,0
0.44067146959945414,0.15883852677622382,0.0029770376040758376,0.0012211310307281493,2.2885366395893865e-06,0.00043537074168745324,-4.2836507796649276e-07,0
0.4565779174837726,0.18176881627258043,0.003028135863860599,0.0021684688295176466,5.554506599450063e-06,0.0009131981555421736,1.5634244040480985e-07,0
0.6592491083422508,0.3633628835125944,0.007850811296935257,0.00451787839772414,2.6686106863798513e-05,0.00272009928610852,3.437683427685954e-06,0
0.2575423854096921,0.02858782783411027,0.004853696301175322,0.0005693368789830039,1.5750344649783798e-07,3.866282119806391e-06,9.332361619413813e-07,0
0.7487681985388254,0.09122873380544289,0.05177922396631831,0.008256011513409638,-0.00013971216702848713,-0.0023449335934169983,9.807628543474474e-05,0
0.3714894432894409,0.01749800177900225,0.0076187162569503536,0.002138850477524299,-1.4128335368695254e-06,-0.0001373495237953201,-8.51761018926875e-06,0
0.3917595114527376,0.11801428989775369,0.011746742438219042,0.007426125213659749,6.913575062872695e-05,0.0024985731456657213,-5.559082451966545e-06,0
0.18563651477942983,0.00842583447034199,0.00010582257785679509,4.053611702969602e-06,-8.295269393523145e-11,-3.718108670931309e-07,-1.2941464876177753e-11,0
0.17014178312318784,0.003389787104602175,4.547679038967666e-06,9.03786372472914e-08,-5.745381521552508e-14,-4.601601666386298e-09,-7.505737225339255e-15,0
0.26889448031133556,0.045117512435999825,4.002503893502714e-05,2.7800608241190882e-06,1.843727616451313e-11,2.482397126979102e-07,2.2804809432894878e-11,0
0.40214750425143675,0.041629920099905605,0.0034129192844283146,0.0010524364520730306,-1.9154816411987337e-06,-0.00021473030411642283,-5.562174666931255e-07,0
0.7921485495264078,0.590057429363539,0.006783896817604293,0.000769939571082641,-1.663927363215936e-06,-0.0005742467550410283,5.724416008821909e-07,0
1454.8868011679385,1218579.7003343776,130881315.29904261,249768572.12595707,4.450716145982118e+16,254990462167.96475,7645854367032294.0,0
0.308910750185307,0.06772950472453726,0.0001242537726277074,6.482499055227115e-05,5.816121736474514e-09,1.549138677773703e-05,1.4503936599499665e-10,0
39.781125472841524,408.1189799095813,25932.720664197917,12213.876387867584,217331693.82023665,219352.44508111908,4204518.705275312,0
1.3829211708277809,1.8772717474960494,0.008246344478663292,0.0012802604318645054,5.556607785723125e-08,-0.0006229876478116882,4.159484140122326e-06,0
0.16222835737436211,0.0006969625022030531,4.790556132841389e-07,1.5572987106273368e-08,-2.613587199782659e-16,2.486726636313136e-11,-1.319452399442762e-15,0
0.20385235892008485,0.013084196592296992,7.81402335809274e-05,2.8023835746214664e-05,1.2933846838474562e-09,1.7483947002444883e-06,-2.1650605018484617e-10,0
1045.3267267928095,137683.71955663577,496359412.36237454,8192932.994086625,317898885364012.9,2352513461.9932923,414620328073907.6,0
0.814651816520372,0.6218582070738853,0.022758046532557565,0.007948008194635045,9.368335977726628e-05,0.0030107863953847515,-5.147660282150194e-05,0
0.3255290822272274,0.07905835819855721,0.00033401239004685095,4.654828747280217e-05,1.611351711856795e-09,-1.8673852275325753e-07,5.575968717010231e-09,0
0.5001318056372168,0.21973866729885996,0.003219023934533052,0.0023423507714993887,6.425185542548102e-06,0.0010504681916906592,-2.9404935222840153e-07,0
0.33766069821326794,0.07056890693727079,0.009789035534739662,0.0021025245822673426,5.181435494685036e-06,0.0002000373416922414,-8.008516310369228e-06,0
0.4955417242774053,0.21601129316483403,0.005711584687943577,0.00406668747814109,1.959896746918014e-05,0.0018886199613518842,-1.0570116668964734e-07,0
0.1857311656425874,0.007627742713424641,0.0003187628812294325,1.288092432544223e-05,3.168629605596223e-10,5.621083622867116e-07,7.62136139561073e-10,0
272.9779381885814,59566.03653574909,35208299.65013351,27777129.12383186,866511261410190.5,6275591452.212986,61167160382146.56,0
0.3708237941886405,0.09813475955651874,0.008605181781237854,0.0008531048197916544,-2.213554642974383e-06,-0.00025984117555429134,6.655487639398075e-07,0
0.17831420016222824,0.0046838920753460665,0.0002593800949322345,5.841401985257734e-06,-1.8159389232359408e-10,-3.3315157332703013e-07,-1.3683328103911464e-10,0
1.4086700329730732,1.9512684059997398,0.007007021082054621,0.0066753092017083,4.5653340835574206e-05,0.009314605445075634,-1.0860028476925571e-07,0
163.5393855045417,23711.277376397888,1042479.6631989097,389527.54491987627,224539451126.78397,30276652.84256475,-105813132933.02634,0
0.4540654446000463,0.16460960893795396,0.024630882905598853,0.015423347051639384,0.0003006059945366923,0.006228538635003662,-2.0703096449323048e-06,0
0.7296357438415698,0.3569133521436292,5.377546032997712,5.375152998270487,28.898594535283042,3.2055881950121345,-0.07826014242946044,0
0.3527737470802912,0.007791604157649825,0.003704110459029305,0.0015075199658978037,-3.4988636295594057e-06,-0.00012358613217423655,-6.695446751593547e-07,0
1.1338160688032322,1.2550945974169687,0.014180376426383246,0.013438511912272636,0.00018550918458485325,0.014914475298663741,9.107909694965548e-07,0
0.17237653971304068,0.0031243360496063842,0.00013713909417459305,1.6390772131670586e-05,7.565568992503994e-10,9.128206693512699e-07,1.775217997938263e-10,0
447.46988635495245,34214.25348061843,203390991.25956148,77813365.72683917,-5053265249217648.0,-8506568984.785082,8384087755241746.0,0
0.7908638879646175,0.5946984230145814,0.004356250192072609,0.0032898701243405442,1.2440373386552584e-05,0.0023730854820017385,-5.919657027965819e-07,0
0.5855553272245247,0.2994733238750742,0.020920250790174254,0.01888269574202364,0.00037524845229876724,0.010145782386880485,-6.265349619194986e-06,0
0.46120107388075626,0.17996298303467784,0.009705233885224873,0.004052440724832306,2.4143595031992465e-05,0.0012327599053694781,-7.935555390827168e-06,0
0.1783360885006998,0.002053603965362404,0.0013402721597286706,1.3002697354526577e-05,1.595379900169448e-09,5.892276475950453e-07,6.333831307389126e-10,1
2.5082869443467093,6.122938123889723,2.6382080055523507,2.1114829924618763,4.9791526961908055,4.867723502327303,-0.20850632787463141,1
0.24978642948749274,0.032537607834823276,0.0015044918636772523,0.00011173204999481362,-2.4973561975653813e-08,-1.424032050184629e-05,3.840429242849956e-08,1
0.23831209680635146,0.025184278702446845,0.003170682980093544,0.00024597604320223537,-4.2823901013691915e-08,-1.7927340493232672e-05,-2.1296497168948588e-07,1
0.3929595940260814,0.12732061639463824,0.0017514899285720471,0.00040687369937923777,2.5010924383326555e-07,4.8959684712079356e-05,-2.3541329285268352e-07,1
0.25701333895593814,0.03922923210852861,0.000538485602606905,0.0001280148932965997,2.9357431326913304e-08,1.7173098507651793e-05,-1.636525651215575e-08,1
0.20033599327149632,0.008415959812262315,0.0004777619444075163,7.983514389017954e-06,1.847308190578384e-11,7.184941137204765e-07,-4.927106097540862e-10,1
0.2696777214128114,0.04723028185861953,8.693632196881754e-05,8.399945106963462e-06,-1.043750339681976e-10,-1.2051445749674154e-06,-2.01574670749885e-10,1
1.2814561399967703,1.1206000844264707,0.9358880230417107,0.15535236176229061,0.004855575524480922,-0.06983589145885279,-0.05903707078904631,1
0.23231344345061944,0.01691362619188309,0.0006244850053965124,0.0010464114819549492,8.329260004737893e-07,0.00012600912225516035,-1.475364622666387e-07,1
0.19732473463851813,0.011930165678688228,0.00028906181969745733,2.3568151091270695e-05,1.2497320920258315e-09,1.076829089308548e-06,-1.490741552938425e-09,1
0.3397008744114084,0.08412554729760238,0.007169807378216864,0.0033550030088753866,1.6363218139829875e-05,0.0009199846249390846,1.7338302717656412e-06,1
0.5293318528501126,0.25136776582195125,7.278973507282815e-05,7.899153094867552e-05,5.973892694773213e-09,3.8548516638070674e-05,-4.3502128520164125e-10,1
0.16751794886885274,0.0017098986159139263,0.00017469915605237223,2.988675124292457e-07,1.4215128600166345e-12,6.088648120992789e-09,-1.6257188413834423e-12,1
1605.1912391268816,1770331.7364348245,201900449.58447978,38635089.259073794,3403017263024013.0,2498526580.372837,250918427599766.0,1
0.565799741458332,0.28175926329444223,0.029331822464878757,0.020950900585608896,0.0005188310033492537,0.010856895479814296,2.356898916331771e-05,1
0.3298879537125342,0.08103859209095962,0.0003484414512893751,0.00015271737791937897,3.490707029629944e-08,4.198122019321467e-05,4.750088038525048e-09,1
131.14530245077734,3103.5566009949366,445410.695245402,306705.95965365577,112696202825.01738,17082401.818956744,12258902363.993881,1
0.3907327058403597,0.0816801614452241,0.009683200900927332,0.004784187468056159,3.178400223303885e-05,0.001354919530940336,7.079068422501991e-06,1
1226.0849110847475,472698.49091624655,1396329672.5337136,607471185.1739278,5.4416212575773094e+17,397795431892.8156,-1.3000955020118435e+17,1
4.368927407796384,19.039231340093007,8.30354100207199,8.248203757447957,68.26069990982023,35.98794671096039,-0.005858579046331247,1
0.2788292177973562,0.04574307707372055,0.002490010533064645,0.0008161420298568265,1.1578107021572271e-06,0.00014979419348052476,1.1445318076451958e-07,1
0.26421198898617587,0.042768436609902975,0.0006218931811344163,0.00021630182499671012,7.861139227131546e-08,4.262448517284907e-05,1.0668109399915762e-08,1
0.3148130124740456,0.0644226495884873,0.0008366426174937003,0.00042645814399745226,2.537460657477429e-07,6.912721615749505e-05,2.2397680813840244e-08,1
0.46306028273128214,0.1862970637331591,0.0027688645179647043,0.0003224792944250611,-1.5156644966579382e-07,-9.514164769573959e-05,-2.643539692979551e-07,1
202.80051081058505,36597.41288263435,2737853.1152423522,2227700.5392832262,5497301309147.407,410845976.3355921,217850256082.17725,1
615.6594273851794,167662.80443986508,8762932.506340876,4315342.948709707,26424387329275.99,1647712245.299883,2439419990976.6465,1
1.1192469088310004,1.2245404133864701,0.020140485000403642,0.01876930498618375,0.0003649274024486059,0.020744758821845375,-6.88705777025721e-07,1
0.43314680914459486,0.1585685705063209,0.006503325863632937,0.0034392461827638973,1.6094464774634976e-05,0.0011906744343735051,-2.35135904842941e-06,1
228.16722054562564,22330.901137055476,2095818.6735457894,4099860.2054931265,11956061078592.768,599064251.3658522,1218091789722.3677,1
0.2548485646380446,0.03814856182025861,0.0005586372978262393,0.00017486319868821278,5.3558225535208274e-08,3.15698808984208e-05,1.0883355761225948e-08,1
641.3459330592434,224391.46457641295,54945488.530122116,34205455.21710385,1411628609820293.5,11928716448.981266,454168346617057.94,1
0.33873388109291447,0.08136326227725363,0.0029978355286985362,0.00040366930163094987,1.7405957963870813e-07,-2.453153809251568e-06,4.0852576593517277e-07,1
